BusinessName,Rating,NumberOfReviews,Category,Address,Phone,Close,Website,GoogleReviewsLink,Industry,Location
Fonseca Family Roofing & Construction,4.8,(30),Roofing contractor,N/A,·(470) 400-0433,Open 24 hours,N/A,https://www.google.com/maps/place/Fonseca+Family+Roofing+%26+Construction/data=!4m7!3m6!1s0x88f5b9e2ef36d517:0x716a3c6d706e9e48!8m2!3d33.8686484!4d-84.0165906!16s%2Fg%2F11vxjmq7zq!19sChIJF9U27-K59YgRSJ5ucG08anE?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Girard Roofing,4.9,(73),Roofing contractor,N/A,·(770) 476-3539,Open⋅ Closes 9 PM,N/A,https://www.google.com/maps/place/Girard+Roofing/data=!4m7!3m6!1s0x88f5b970c64ebae1:0xf1bf6aaed7da666f!8m2!3d33.8804128!4d-84.0045761!16s%2Fg%2F1hc11gd2z!19sChIJ4bpOxnC59YgRb2ba165qv_E?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Frank Roofing LLC,5.0,(54),Roofing contractor,N/A,·(404) 644-8585,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Frank+Roofing+LLC/data=!4m7!3m6!1s0x88f5bbc46e11f809:0xdc9dbb947b6ef3eb!8m2!3d33.8666765!4d-84.0423858!16s%2Fg%2F11jmz1y53x!19sChIJCfgRbsS79YgR6_Nue5S7ndw?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
WCCG Roofing,4.8,(26),Roofing contractor,N/A,·(770) 330-6844,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/WCCG+Roofing/data=!4m7!3m6!1s0x88f5b74f11cdff65:0x609a12221c9e58b5!8m2!3d33.7865848!4d-84.0169282!16s%2Fg%2F11fj2nrrtw!19sChIJZf_NEU-39YgRtVieHCISmmA?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
SUPER ROOFING INC,5.0,(6),Construction company,N/A,·(404) 680-0753,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/SUPER+ROOFING+INC/data=!4m7!3m6!1s0x88f5b1006ec29e7d:0x8655299d8a4df52f!8m2!3d33.7974917!4d-84.0460523!16s%2Fg%2F11w97q7pqz!19sChIJfZ7CbgCx9YgRL_VNip0pVYY?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Riteway Renovations,4.7,(14),Roofing contractor,N/A,·(770) 572-8940,Open⋅ Closes 6:30 PM,N/A,https://www.google.com/maps/place/Riteway+Renovations/data=!4m7!3m6!1s0x88f5bb5d6f3e0df5:0x443aa4bf382e99f5!8m2!3d33.8374231!4d-84.0673776!16s%2Fg%2F11ftmhbzxx!19sChIJ9Q0-b1279YgR9ZkuOL-kOkQ?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Armor Guard Roofing,5.0,(1),Roofing contractor,N/A,·(404) 392-6259,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Armor+Guard+Roofing/data=!4m7!3m6!1s0x88f5b0c1036eaaab:0x91132040c80e4e4e!8m2!3d33.8056715!4d-84.0346694!16s%2Fg%2F11srgk0vvy!19sChIJq6puA8Gw9YgRTk4OyEAgE5E?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
"Fraser Roofing, LLC",4.9,"(2,018)",Roofing contractor,·3109 Five Forks Trickum Rd SW,·(678) 722-8991,Open 24 hours,N/A,"https://www.google.com/maps/place/Fraser+Roofing,+LLC/data=!4m7!3m6!1s0x88f5bb07dae3063f:0xede9c9de248c1f14!8m2!3d33.8839919!4d-84.0623139!16s%2Fg%2F11b7zts7sr!19sChIJPwbj2ge79YgRFB-MJN7J6e0?authuser=0&hl=en&rclk=1",Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Performance Plus Roofing,4.4,(72),Roofing contractor,N/A,·(678) 369-0221,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Performance+Plus+Roofing/data=!4m7!3m6!1s0x88f5b9898dca3bfd:0x798436f6dd06a533!8m2!3d32.67853!4d-83.1940624!16s%2Fg%2F11f_y1nn63!19sChIJ_TvKjYm59YgRM6UG3fY2hHk?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Robinson & Sons Roofing & Remodeling,4.7,(10),Roofing contractor,N/A,·(470) 842-9400,Open 24 hours,N/A,https://www.google.com/maps/place/Robinson+%26+Sons+Roofing+%26+Remodeling/data=!4m7!3m6!1s0x88f5b9e0c1e3984d:0x926417dd02de16c!8m2!3d33.8771861!4d-84.0167048!16s%2Fg%2F11y4bdq_mg!19sChIJTZjjweC59YgRbOEt0H1BJgk?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Home Roofing Specialist LLC,5.0,(2),Roofing contractor,·2927 Kingstream Dr,N/A,(678) 779-9782,N/A,https://www.google.com/maps/place/Home+Roofing+Specialist+LLC/data=!4m7!3m6!1s0x88f5b750afa15555:0xe42cb25f9e8cbe61!8m2!3d33.8234708!4d-84.0066825!16s%2Fg%2F11v0byn442!19sChIJVVWhr1C39YgRYb6Mnl-yLOQ?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Eagles Roofing and Reconstruction LLC,5.0,(10),Roofing contractor,N/A,·(678) 780-9524,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Eagles+Roofing+and+Reconstruction+LLC/data=!4m7!3m6!1s0x2ed13dda830ff203:0xd590e67d71106633!8m2!3d33.561244!4d-84.424011!16s%2Fg%2F11vsbp_2hb!19sChIJA_IPg9o90S4RM2YQcX3mkNU?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Blue Wing Roofing LLC,5.0,(18),Roofing contractor,N/A,·(470) 899-5999,Open⋅ Closes 8 PM,N/A,https://www.google.com/maps/place/Blue+Wing+Roofing+LLC/data=!4m7!3m6!1s0x88f5bb9f6b32428b:0x2658e9b0601b2a48!8m2!3d33.9706498!4d-83.9038276!16s%2Fg%2F11nfpr0hn8!19sChIJi0Iya5-79YgRSCobYLDpWCY?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
True Quality Roofing,5.0,(130),Roofing contractor,N/A,·(770) 554-1229,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/True+Quality+Roofing/data=!4m7!3m6!1s0x88f5c827318f957b:0x7d9a00121d31ba43!8m2!3d33.8682888!4d-83.9561028!16s%2Fg%2F1ptz0s7vc!19sChIJe5WPMSfI9YgRQ7oxHRIAmn0?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Detailed Roofing and Construction,4.6,(35),Roofing contractor,N/A,·(678) 254-0978,Open⋅ Closes 4:30 PM,N/A,https://www.google.com/maps/place/Detailed+Roofing+and+Construction/data=!4m7!3m6!1s0x88f5a5638f03272b:0xaf34f8636b4e4104!8m2!3d33.8406114!4d-84.1295217!16s%2Fg%2F11ckr8fm1k!19sChIJKycDj2Ol9YgRBEFOa2P4NK8?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Total Pro Roofing,4.9,(237),Roofing contractor,·80 Grayson Industrial Pkwy,·(770) 624-1009,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Total+Pro+Roofing/data=!4m7!3m6!1s0x88f677fdcee618e1:0x2c9ac98a54d8ab74!8m2!3d33.8941626!4d-83.9487408!16s%2Fg%2F1q67ql5x9!19sChIJ4Rjmzv139ogRdKvYVIrJmiw?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Mountain Peak Roofing LLC,4.9,(83),Roofing contractor,·115 Grayson Industrial Pkwy Suite # 9,·(678) 651-5635,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Mountain+Peak+Roofing+LLC/data=!4m7!3m6!1s0x88f5b9aa9ebbe2c9:0xbc1284c33c8d6e39!8m2!3d33.8939169!4d-83.9471779!16s%2Fg%2F11fjb6tn9p!19sChIJyeK7nqq59YgROW6NPMOEErw?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Stone Mountain Roofing,4.9,(48),Roofing contractor,N/A,·(404) 301-2010,Open⋅ Closes 8 PM,N/A,https://www.google.com/maps/place/Stone+Mountain+Roofing/data=!4m7!3m6!1s0x88f5af3b7ee3dda9:0x239237140c6e7a84!8m2!3d33.8066493!4d-84.1701174!16s%2Fg%2F11c5850y6k!19sChIJqd3jfjuv9YgRhHpuDBQ3kiM?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
Threepine Roofing & Construction Co.,5.0,(25),Roofing contractor,N/A,·(404) 939-3046,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Threepine+Roofing+%26+Construction+Co./data=!4m7!3m6!1s0xa263adc5a8bc8c4d:0x5aedcee603496eb!8m2!3d34.0054215!4d-84.1488255!16s%2Fg%2F11sb8s7fmx!19sChIJTYy8qMWtY6IR65Y0YO7crgU?authuser=0&hl=en&rclk=1,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
"D&D construction and more, LLC",5.0,(7),Construction company,N/A,·(470) 756-5544,Open⋅ Closes 5 PM,N/A,"https://www.google.com/maps/place/D%26D+construction+and+more,+LLC/data=!4m7!3m6!1s0x88f5b130c22a8327:0x7cd7ac9c197c5922!8m2!3d33.8006875!4d-84.0521372!16s%2Fg%2F11whyxwv_k!19sChIJJ4MqwjCx9YgRIll8GZys13w?authuser=0&hl=en&rclk=1",Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30039
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Reset Roofing,5.0,(256),Roofing contractor,·204 Kelly Mill Rd,·(888) 377-5480,Open⋅ Closes 4:30 AM Thu,N/A,https://www.google.com/maps/place/Reset+Roofing/data=!4m7!3m6!1s0x88f584c69bbb8beb:0xbcde1044cd4ec980!8m2!3d34.207158!4d-84.1448946!16s%2Fg%2F11fxdy8yjl!19sChIJ64u7m8aE9YgRgMlOzUQQ3rw?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Supreme Roofing and Reconstruction,4.9,(227),Roofing contractor,·2353 Tally Dr,·(678) 602-2701,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Supreme+Roofing+and+Reconstruction/data=!4m7!3m6!1s0x21f2d7511eab78a9:0x68ee1420ffa81f82!8m2!3d34.11398!4d-84.157419!16s%2Fg%2F11r_tt0cpr!19sChIJqXirHlHX8iERgh-o_yAU7mg?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Highland Roofing Group,5.0,(110),Roofing contractor,N/A,·(470) 302-5992,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Highland+Roofing+Group/data=!4m7!3m6!1s0x88f585c6066335cd:0xca706ab74e74a660!8m2!3d34.193862!4d-84.1352272!16s%2Fg%2F11jgjp5ccl!19sChIJzTVjBsaF9YgRYKZ0TrdqcMo?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Live Oak Exteriors,5.0,(816),Roofing contractor,N/A,·(770) 318-2024,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Live+Oak+Exteriors/data=!4m7!3m6!1s0x88f589c0752f493f:0xc537f307257fd2cd!8m2!3d34.2171782!4d-84.1484668!16s%2Fg%2F11frxs20yd!19sChIJP0kvdcCJ9YgRzdJ_JQfzN8U?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
FOREVER Exteriors,5.0,(134),Roofing contractor,N/A,·(770) 284-6986,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/FOREVER+Exteriors/data=!4m7!3m6!1s0x88f59b1e3dbcebf7:0x2cfb081e2fa2534b!8m2!3d34.1957498!4d-84.1345706!16s%2Fg%2F11szdqyyjh!19sChIJ9-u8PR6b9YgRS1OiLx4I-yw?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
J&M Roofing,4.8,(274),Roofing contractor,·6020 Pkwy N Dr #500,·(770) 292-9054,Closes soon⋅ 4 PM ⋅ Opens 8 AM Thu,N/A,https://www.google.com/maps/place/J%26M+Roofing/data=!4m7!3m6!1s0x88f578e2ac3fd613:0xb3155bc70d74fb6b!8m2!3d34.1662126!4d-84.1798586!16s%2Fg%2F1tfk9w6h!19sChIJE9Y_rOJ49YgRa_t0DcdbFbM?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Hopewell Roofing & Restoration,4.9,(173),Roofing contractor,N/A,·(678) 771-5372,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Hopewell+Roofing+%26+Restoration/data=!4m7!3m6!1s0x886064f0d5b36665:0x641989066b5bd12e!8m2!3d34.2412481!4d-84.1197076!16s%2Fg%2F1260mrk8v!19sChIJZWaz1fBkYIgRLtFbawaJGWQ?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Georgia Home Roofing,5.0,(56),Roofing contractor,N/A,·(678) 451-1483,Open 24 hours,N/A,https://www.google.com/maps/place/Georgia+Home+Roofing/data=!4m7!3m6!1s0x4daf3afec0e1b29f:0x100232af04c2d0d4!8m2!3d34.2106496!4d-84.1364363!16s%2Fg%2F11y59d8z3p!19sChIJn7LhwP46r00R1NDCBK8yAhA?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Transcend Roofing Systems,5.0,(80),Roofing contractor,N/A,·(470) 291-4395,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Transcend+Roofing+Systems/data=!4m7!3m6!1s0x88f575445301a131:0x820545fd0e975e37!8m2!3d34.1764518!4d-84.1654599!16s%2Fg%2F11sffbhqc1!19sChIJMaEBU0R19YgRN16XDv1FBYI?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Blue Angels Roofing,4.8,(114),Roofing contractor,N/A,·(770) 766-3336,Open 24 hours,N/A,https://www.google.com/maps/place/Blue+Angels+Roofing/data=!4m7!3m6!1s0x207b932fdfe3eec1:0x41610f6580ac9326!8m2!3d34.218666!4d-84.2018215!16s%2Fg%2F11t_qn5xr0!19sChIJwe7j3y-TeyARJpOsgGUPYUE?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Cornerstone Roofing Inc.,4.7,(39),Roofing contractor,N/A,·(770) 844-9800,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Cornerstone+Roofing+Inc./data=!4m7!3m6!1s0x88f58520c65ce24b:0x2c5a2e68bd5a6b2c!8m2!3d34.209004!4d-84.1419642!16s%2Fg%2F1vpfkcr4!19sChIJS-JcxiCF9YgRLGtavWguWiw?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Home Run Roofing LLC,4.8,(30),Roofing contractor,N/A,·(770) 361-9471,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Home+Run+Roofing+LLC/data=!4m7!3m6!1s0x88f58367cdabc617:0x9955e8c8685b2957!8m2!3d34.2300008!4d-84.1946843!16s%2Fg%2F11h9xgvbbt!19sChIJF8arzWeD9YgRVylbaMjoVZk?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Waters Edge Roofing LLC,5.0,(33),Roofing contractor,N/A,·(678) 224-1663,Open⋅ Closes 9 PM,N/A,https://www.google.com/maps/place/Waters+Edge+Roofing+LLC/data=!4m7!3m6!1s0x88f58552f868fea3:0x7dd03c776c8235b6!8m2!3d34.1921822!4d-84.1406668!16s%2Fg%2F11s5bwd777!19sChIJo_5o-FKF9YgRtjWCbHc80H0?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Ironside Roofing & Exteriors,5.0,(132),Roofing contractor,·2440 Belaire Dr,·(470) 668-4599,Open⋅ Closes 8 PM,N/A,https://www.google.com/maps/place/Ironside+Roofing+%26+Exteriors/data=!4m7!3m6!1s0x88f58fe33569e8af:0x750b2d3e32c60fe9!8m2!3d34.2300483!4d-84.086124!16s%2Fg%2F11p9pfxf7r!19sChIJr-hpNeOP9YgR6Q_GMj4tC3U?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
North Georgia Roof & Restoration,4.7,(36),Roofing contractor,N/A,·(770) 772-3007,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/North+Georgia+Roof+%26+Restoration/data=!4m7!3m6!1s0x88f58f9e12a71f85:0x4f3537b890fcea2c!8m2!3d34.2317198!4d-84.0847523!16s%2Fg%2F11c3k5601c!19sChIJhR-nEp6P9YgRLOr8kLg3NU8?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
ProRoofing - Atlanta,5.0,(82),Roofing contractor,N/A,·(678) 586-7663,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/ProRoofing+-+Atlanta/data=!4m7!3m6!1s0x48791dc28b24c9cb:0xbd33cdc0eb3fd994!8m2!3d34.1531764!4d-84.1765656!16s%2Fg%2F11t2dd8qyk!19sChIJy8kki8IdeUgRlNk_68DNM70?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Elite Roofing and Restoration,4.6,(52),Roofing contractor,N/A,·(678) 781-1998,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Elite+Roofing+and+Restoration/data=!4m7!3m6!1s0x88f5852da9fedf2d:0x5d01ac99f951d4bb!8m2!3d34.1829766!4d-84.1511807!16s%2Fg%2F11ckkrsjk3!19sChIJLd_-qS2F9YgRu9RR-ZmsAV0?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Award Roofing,5.0,(68),Roofing contractor,N/A,·(404) 543-1871,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Award+Roofing/data=!4m7!3m6!1s0x88f586ac9f1c0001:0xe8965e6111fc4eaf!8m2!3d34.2878602!4d-84.184249!16s%2Fg%2F11s30kf3lk!19sChIJAQAcn6yG9YgRr078EWFelug?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
The Real Roofer,5.0,(16),Roofing contractor,N/A,·(770) 846-4330,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/The+Real+Roofer/data=!4m7!3m6!1s0x88f583ddf3a11a95:0x5534fb36e2b0220a!8m2!3d34.1962753!4d-84.2240717!16s%2Fg%2F11krbv4f6b!19sChIJlRqh892D9YgRCiKw4jb7NFU?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
RJS Roofing & Construction,5.0,(13),Roofing contractor,N/A,·(404) 405-6358,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/RJS+Roofing+%26+Construction/data=!4m7!3m6!1s0x88f585f87044a77d:0x7c0719cb26e943e3!8m2!3d34.209701!4d-84.1351447!16s%2Fg%2F11vpfdr_f_!19sChIJfadEcPiF9YgR40PpJssZB3w?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Topps Roofing and Construction,4.5,(46),Roofing contractor,N/A,·(770) 773-6009,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Topps+Roofing+and+Construction/data=!4m7!3m6!1s0x88f58526cff94f67:0x52f3999ec67d0bbc!8m2!3d34.1664076!4d-84.1793951!16s%2Fg%2F11b76vpxwf!19sChIJZ0_5zyaF9YgRvAt9xp6Z81I?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Eclipse Roofers,5.0,(21),Roofing contractor,·2100 Westshore Dr Suite 215,·(470) 239-1213,Open 24 hours,N/A,https://www.google.com/maps/place/Eclipse+Roofers/data=!4m7!3m6!1s0x88f5919504199661:0xbb5c21801197a081!8m2!3d34.2049655!4d-84.1204407!16s%2Fg%2F11kq3f9pfw!19sChIJYZYZBJWR9YgRgaCXEYAhXLs?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
Platinum Roofing & Exteriors INC.,4.7,(24),Roofing contractor,·101 Colony Park Dr #300,·(888) 514-0733,Open⋅ Closes 5:30 PM,N/A,https://www.google.com/maps/place/Platinum+Roofing+%26+Exteriors+INC./data=!4m7!3m6!1s0x88f5852da9fedf2d:0xd841fbd949fb896b!8m2!3d34.193924!4d-84.135258!16s%2Fg%2F11cn5rc3r4!19sChIJLd_-qS2F9YgRa4n7Sdn7Qdg?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
The 10th Roof,5.0,(37),Roofing contractor,N/A,·(678) 321-7663,Open 24 hours,N/A,https://www.google.com/maps/place/The+10th+Roof/data=!4m7!3m6!1s0x88f59b79629e299d:0x120e8a85602b6e03!8m2!3d34.1540943!4d-84.1781259!16s%2Fg%2F12cnwjn0f!19sChIJnSmeYnmb9YgRA24rYIWKDhI?authuser=0&hl=en&rclk=1,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30040
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
Supreme Roofing and Reconstruction,4.9,(227),Roofing contractor,·2353 Tally Dr,·(678) 602-2701,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Supreme+Roofing+and+Reconstruction/data=!4m7!3m6!1s0x21f2d7511eab78a9:0x68ee1420ffa81f82!8m2!3d34.11398!4d-84.157419!16s%2Fg%2F11r_tt0cpr!19sChIJqXirHlHX8iERgh-o_yAU7mg?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
Reset Roofing,5.0,(256),Roofing contractor,·204 Kelly Mill Rd,·(888) 377-5480,Open⋅ Closes 4:30 AM Thu,N/A,https://www.google.com/maps/place/Reset+Roofing/data=!4m7!3m6!1s0x88f584c69bbb8beb:0xbcde1044cd4ec980!8m2!3d34.207158!4d-84.1448946!16s%2Fg%2F11fxdy8yjl!19sChIJ64u7m8aE9YgRgMlOzUQQ3rw?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
Highland Roofing Group,5.0,(110),Roofing contractor,N/A,·(470) 302-5992,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Highland+Roofing+Group/data=!4m7!3m6!1s0x88f585c6066335cd:0xca706ab74e74a660!8m2!3d34.193862!4d-84.1352272!16s%2Fg%2F11jgjp5ccl!19sChIJzTVjBsaF9YgRYKZ0TrdqcMo?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
FOREVER Exteriors,5.0,(134),Roofing contractor,N/A,·(770) 284-6986,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/FOREVER+Exteriors/data=!4m7!3m6!1s0x88f59b1e3dbcebf7:0x2cfb081e2fa2534b!8m2!3d34.1957498!4d-84.1345706!16s%2Fg%2F11szdqyyjh!19sChIJ9-u8PR6b9YgRS1OiLx4I-yw?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
J&M Roofing,4.8,(274),Roofing contractor,·6020 Pkwy N Dr #500,·(770) 292-9054,Closes soon⋅ 4 PM ⋅ Opens 8 AM Thu,N/A,https://www.google.com/maps/place/J%26M+Roofing/data=!4m7!3m6!1s0x88f578e2ac3fd613:0xb3155bc70d74fb6b!8m2!3d34.1662126!4d-84.1798586!16s%2Fg%2F1tfk9w6h!19sChIJE9Y_rOJ49YgRa_t0DcdbFbM?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
Live Oak Exteriors,5.0,(816),Roofing contractor,N/A,·(770) 318-2024,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Live+Oak+Exteriors/data=!4m7!3m6!1s0x88f589c0752f493f:0xc537f307257fd2cd!8m2!3d34.2171782!4d-84.1484668!16s%2Fg%2F11frxs20yd!19sChIJP0kvdcCJ9YgRzdJ_JQfzN8U?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
Georgia Home Roofing,5.0,(56),Roofing contractor,N/A,·(678) 451-1483,Open 24 hours,N/A,https://www.google.com/maps/place/Georgia+Home+Roofing/data=!4m7!3m6!1s0x4daf3afec0e1b29f:0x100232af04c2d0d4!8m2!3d34.2106496!4d-84.1364363!16s%2Fg%2F11y59d8z3p!19sChIJn7LhwP46r00R1NDCBK8yAhA?authuser=0&hl=en&rclk=1,Roofing,30041
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30041
